curriculum,run_seed,checkpoint_idx,trained_steps,actual_timesteps,checkpoint_kind,group,n_cases_used,expected_cases,coverage,is_valid,mean_return,mean_success_strict,mean_success_soft,mean_length
baseline,8,6,150000,196608,mid,unseen_combo,3.0,3.0,1.0,True,-145.38536258781815,0.0,0.0,719.1999999999999
baseline,8,7,175000,229376,mid,unseen_combo,3.0,3.0,1.0,True,-75.77839501741448,0.0,0.0,820.9666666666667
baseline,8,8,200000,262144,mid,unseen_combo,3.0,3.0,1.0,True,-63.83113111343912,0.0,0.03333333333333333,847.1666666666666
baseline,8,9,225000,294912,mid,unseen_combo,3.0,3.0,1.0,True,-12.590805062197736,0.0,0.10000000000000002,745.4
baseline,8,10,250000,327680,mid,unseen_combo,3.0,3.0,1.0,True,163.5494974029085,0.16666666666666666,0.3666666666666667,479.1333333333334
baseline,8,11,275000,360448,mid,unseen_combo,3.0,3.0,1.0,True,179.44160044726354,0.2333333333333333,0.5,511.93333333333334
baseline,8,12,300000,393216,mid,unseen_combo,3.0,3.0,1.0,True,184.5890039156336,0.39999999999999997,0.5333333333333333,502.1666666666667
baseline,8,13,325000,425984,mid,unseen_combo,3.0,3.0,1.0,True,197.43261679736773,0.26666666666666666,0.43333333333333335,470.5333333333333
baseline,8,14,350000,458752,mid,unseen_combo,3.0,3.0,1.0,True,180.964097756902,0.3,0.6000000000000001,471.43333333333334
baseline,8,15,375000,491520,mid,unseen_combo,3.0,3.0,1.0,True,203.5215682492984,0.19999999999999998,0.5666666666666668,415.56666666666666
baseline,8,16,400000,524288,mid,unseen_combo,3.0,3.0,1.0,True,214.08980286815827,0.4000000000000001,0.5666666666666667,418.3333333333333
baseline,8,17,425000,557056,mid,unseen_combo,3.0,3.0,1.0,True,196.06466634831767,0.39999999999999997,0.6,396.7
baseline,8,18,450000,589824,mid,unseen_combo,3.0,3.0,1.0,True,196.5500243892255,0.3333333333333333,0.6,387.5
baseline,8,19,475000,622592,mid,unseen_combo,3.0,3.0,1.0,True,203.52570782664148,0.39999999999999997,0.7000000000000001,360.1333333333334
baseline,8,20,500000,655360,final,unseen_combo,3.0,3.0,1.0,True,204.60039957253423,0.47000000000000003,0.7466666666666667,336.26
baseline,9,1,25000,32768,mid,unseen_combo,3.0,3.0,1.0,True,-80.18862317324674,0.10000000000000002,0.20000000000000004,135.00000000000003
baseline,9,2,50000,65536,mid,unseen_combo,3.0,3.0,1.0,True,-98.16623186301312,0.0,0.03333333333333333,262.96666666666664
baseline,9,3,75000,98304,mid,unseen_combo,3.0,3.0,1.0,True,-63.26369672558423,0.10000000000000002,0.16666666666666666,298.5
baseline,9,4,100000,131072,mid,unseen_combo,3.0,3.0,1.0,True,37.315630104546905,0.03333333333333333,0.06666666666666667,378.8333333333333
baseline,9,5,125000,163840,mid,unseen_combo,3.0,3.0,1.0,True,37.234733373227265,0.26666666666666666,0.5333333333333333,518.4666666666666
baseline,9,6,150000,196608,mid,unseen_combo,3.0,3.0,1.0,True,-34.389642821533016,0.13333333333333333,0.13333333333333333,881.8666666666667
baseline,9,7,175000,229376,mid,unseen_combo,3.0,3.0,1.0,True,-77.17188917906083,0.03333333333333333,0.03333333333333333,966.9
baseline,9,8,200000,262144,mid,unseen_combo,3.0,3.0,1.0,True,-56.18329182493508,0.06666666666666667,0.06666666666666667,964.8333333333334
baseline,9,9,225000,294912,mid,unseen_combo,3.0,3.0,1.0,True,-38.320469648972285,0.13333333333333333,0.19999999999999998,890.9
baseline,9,10,250000,327680,mid,unseen_combo,3.0,3.0,1.0,True,20.96217772592511,0.16666666666666666,0.3,856.8000000000001
baseline,9,11,275000,360448,mid,unseen_combo,3.0,3.0,1.0,True,121.59502786178398,0.4000000000000001,0.6666666666666666,651.0333333333334
baseline,9,12,300000,393216,mid,unseen_combo,3.0,3.0,1.0,True,177.44576754865747,0.5333333333333333,0.8666666666666667,531.9666666666667
baseline,9,13,325000,425984,mid,unseen_combo,3.0,3.0,1.0,True,219.6146155038118,0.43333333333333335,0.9333333333333332,519.7666666666667
baseline,9,14,350000,458752,mid,unseen_combo,3.0,3.0,1.0,True,222.901781798579,0.5666666666666668,0.9666666666666667,475.76666666666665
baseline,9,15,375000,491520,mid,unseen_combo,3.0,3.0,1.0,True,222.43161038935605,0.5,0.8666666666666667,467.9666666666667
baseline,9,16,400000,524288,mid,unseen_combo,3.0,3.0,1.0,True,206.21742248961155,0.5,0.7333333333333334,473.6666666666667
baseline,9,17,425000,557056,mid,unseen_combo,3.0,3.0,1.0,True,212.39196415397456,0.4666666666666666,0.7666666666666666,449.9666666666667
baseline,9,18,450000,589824,mid,unseen_combo,3.0,3.0,1.0,True,225.39757964994533,0.4666666666666666,0.8666666666666667,377.1333333333334
baseline,9,19,475000,622592,mid,unseen_combo,3.0,3.0,1.0,True,220.80384078253482,0.39999999999999997,0.9,301.26666666666665
baseline,9,20,500000,655360,final,unseen_combo,3.0,3.0,1.0,True,219.59058192623593,0.5633333333333334,0.89,295.8066666666667
joint,0,1,25000,32768,mid,unseen_combo,3.0,3.0,1.0,True,-341.825366424682,0.0,0.0,325.2
joint,0,2,50000,65536,mid,unseen_combo,3.0,3.0,1.0,True,-292.550158233895,0.0,0.0,618.0666666666667
joint,0,3,75000,98304,mid,unseen_combo,3.0,3.0,1.0,True,-280.8718579943974,0.0,0.0,722.3333333333334
joint,0,4,100000,131072,mid,unseen_combo,3.0,3.0,1.0,True,-195.18837493771107,0.0,0.0,939.8666666666667
joint,0,5,125000,163840,mid,unseen_combo,3.0,3.0,1.0,True,-130.66420740150826,0.0,0.0,941.5
joint,0,6,150000,196608,mid,unseen_combo,3.0,3.0,1.0,True,-70.15981499130348,0.06666666666666667,0.06666666666666667,970.8000000000001
joint,0,7,175000,229376,mid,unseen_combo,3.0,3.0,1.0,True,-11.351980990034212,0.10000000000000002,0.20000000000000004,886.1333333333333
joint,0,8,200000,262144,mid,unseen_combo,3.0,3.0,1.0,True,33.29498033346212,0.16666666666666666,0.3,848.1
joint,0,9,225000,294912,mid,unseen_combo,3.0,3.0,1.0,True,43.26969482399844,0.3333333333333333,0.3666666666666667,778.6333333333332
joint,0,10,250000,327680,mid,unseen_combo,3.0,3.0,1.0,True,149.84589487515555,0.6666666666666666,0.8333333333333334,482.3999999999999
joint,0,11,275000,360448,mid,unseen_combo,3.0,3.0,1.0,True,105.94234334864723,0.3,0.6,588.5
joint,0,12,300000,393216,mid,unseen_combo,3.0,3.0,1.0,True,171.35438599498207,0.4666666666666666,0.7999999999999999,506.06666666666666
joint,0,13,325000,425984,mid,unseen_combo,3.0,3.0,1.0,True,118.27562647000205,0.3666666666666667,0.7666666666666666,436.8999999999999
joint,0,14,350000,458752,mid,unseen_combo,3.0,3.0,1.0,True,156.96600699555296,0.39999999999999997,0.6666666666666666,536.0666666666666
joint,0,15,375000,491520,mid,unseen_combo,3.0,3.0,1.0,True,167.06480796525184,0.43333333333333335,0.6666666666666666,438.3
joint,0,16,400000,524288,mid,unseen_combo,3.0,3.0,1.0,True,181.81762522170803,0.39999999999999997,0.5666666666666665,416.4333333333334
joint,0,17,425000,557056,mid,unseen_combo,3.0,3.0,1.0,True,214.14025384099978,0.43333333333333335,0.6,327.03333333333336
joint,0,18,450000,589824,mid,unseen_combo,3.0,3.0,1.0,True,209.91598364130007,0.3666666666666667,0.6666666666666666,361.1333333333334
joint,0,19,475000,622592,mid,unseen_combo,3.0,3.0,1.0,True,195.30842494682102,0.4666666666666666,0.6666666666666666,313.7
joint,0,20,500000,655360,final,unseen_combo,3.0,3.0,1.0,True,204.9868957760315,0.42,0.6666666666666666,361.2833333333333
joint,1,1,25000,32768,mid,unseen_combo,3.0,3.0,1.0,True,-93.82710289597355,0.20000000000000004,0.39999999999999997,238.03333333333333
joint,1,2,50000,65536,mid,unseen_combo,3.0,3.0,1.0,True,-160.43229510656093,0.03333333333333333,0.03333333333333333,292.8666666666667
joint,1,3,75000,98304,mid,unseen_combo,3.0,3.0,1.0,True,-179.5448173036275,0.0,0.0,468.06666666666666
joint,1,4,100000,131072,mid,unseen_combo,3.0,3.0,1.0,True,-161.26187055375493,0.0,0.0,674.9333333333333
joint,1,5,125000,163840,mid,unseen_combo,3.0,3.0,1.0,True,-150.0015681174637,0.0,0.0,820.1999999999999
joint,1,6,150000,196608,mid,unseen_combo,3.0,3.0,1.0,True,-121.62696554953196,0.0,0.0,858.6333333333333
joint,1,7,175000,229376,mid,unseen_combo,3.0,3.0,1.0,True,-75.80999745205936,0.0,0.0,927.7333333333332
joint,1,8,200000,262144,mid,unseen_combo,3.0,3.0,1.0,True,-34.25166052086673,0.06666666666666667,0.06666666666666667,950.0333333333333
joint,1,9,225000,294912,mid,unseen_combo,3.0,3.0,1.0,True,75.94151541823986,0.39999999999999997,0.5,725.5333333333333
joint,1,10,250000,327680,mid,unseen_combo,3.0,3.0,1.0,True,133.42162196504682,0.6333333333333333,0.8000000000000002,613.1
joint,1,11,275000,360448,mid,unseen_combo,3.0,3.0,1.0,True,150.18683787894813,0.5,0.7000000000000001,603.8333333333334
joint,1,12,300000,393216,mid,unseen_combo,3.0,3.0,1.0,True,136.73044805032916,0.5666666666666668,0.7000000000000001,560.5
joint,1,13,325000,425984,mid,unseen_combo,3.0,3.0,1.0,True,136.4486380121477,0.5,0.6666666666666666,614.1333333333333
joint,1,14,350000,458752,mid,unseen_combo,3.0,3.0,1.0,True,162.7254355727892,0.6,0.8333333333333334,503.5666666666666
joint,1,15,375000,491520,mid,unseen_combo,3.0,3.0,1.0,True,204.2983106113749,0.6333333333333333,0.8333333333333334,448.2
joint,1,16,400000,524288,mid,unseen_combo,3.0,3.0,1.0,True,198.61646643657028,0.5333333333333333,0.7999999999999999,455.76666666666665
joint,1,17,425000,557056,mid,unseen_combo,3.0,3.0,1.0,True,172.188371372358,0.5666666666666667,0.6999999999999998,489.5333333333333
joint,1,18,450000,589824,mid,unseen_combo,3.0,3.0,1.0,True,187.38840540162576,0.6666666666666666,0.8666666666666667,404.3333333333333
joint,1,19,475000,622592,mid,unseen_combo,3.0,3.0,1.0,True,184.22848579005958,0.5333333333333333,0.7333333333333334,421.7666666666667
joint,1,20,500000,655360,final,unseen_combo,3.0,3.0,1.0,True,203.7074876766836,0.5766666666666667,0.84,368.8633333333333
joint,2,1,25000,32768,mid,unseen_combo,3.0,3.0,1.0,True,-400.9618109406033,0.0,0.0,446.86666666666673
joint,2,2,50000,65536,mid,unseen_combo,3.0,3.0,1.0,True,-255.28093008758037,0.0,0.0,488.3
joint,2,3,75000,98304,mid,unseen_combo,3.0,3.0,1.0,True,-253.83165331884132,0.0,0.0,562.8000000000001
joint,2,4,100000,131072,mid,unseen_combo,3.0,3.0,1.0,True,-166.3214816841942,0.0,0.0,855.7666666666665
joint,2,5,125000,163840,mid,unseen_combo,3.0,3.0,1.0,True,-111.60741800593507,0.0,0.0,898.0333333333333
joint,2,6,150000,196608,mid,unseen_combo,3.0,3.0,1.0,True,-44.426606281933736,0.06666666666666667,0.06666666666666667,961.0333333333333
joint,2,7,175000,229376,mid,unseen_combo,3.0,3.0,1.0,True,80.41226900254071,0.3666666666666667,0.6,726.9666666666667
joint,2,8,200000,262144,mid,unseen_combo,3.0,3.0,1.0,True,117.82508434056678,0.5,0.7333333333333334,718.5333333333333
joint,2,9,225000,294912,mid,unseen_combo,3.0,3.0,1.0,True,107.70510346876482,0.5,0.6666666666666666,753.5333333333333
joint,2,10,250000,327680,mid,unseen_combo,3.0,3.0,1.0,True,156.13665311435713,0.6,0.7333333333333334,521.6666666666666
joint,2,11,275000,360448,mid,unseen_combo,3.0,3.0,1.0,True,186.76188733940833,0.6333333333333333,0.6999999999999998,463.59999999999997
joint,2,12,300000,393216,mid,unseen_combo,3.0,3.0,1.0,True,178.85799667709918,0.7333333333333334,0.8666666666666667,454.6666666666667
joint,2,13,325000,425984,mid,unseen_combo,3.0,3.0,1.0,True,159.52503942883018,0.4666666666666666,0.6666666666666666,596.2666666666667
joint,2,14,350000,458752,mid,unseen_combo,3.0,3.0,1.0,True,199.85862932594864,0.7000000000000001,0.8333333333333334,498.5333333333333
joint,2,15,375000,491520,mid,unseen_combo,3.0,3.0,1.0,True,184.29930912535505,0.4666666666666666,0.7666666666666666,508.4666666666667
joint,2,16,400000,524288,mid,unseen_combo,3.0,3.0,1.0,True,181.59766762474604,0.6,0.7999999999999999,498.3333333333333
joint,2,17,425000,557056,mid,unseen_combo,3.0,3.0,1.0,True,195.59314228182768,0.6999999999999998,0.8333333333333334,429.76666666666665
joint,2,18,450000,589824,mid,unseen_combo,3.0,3.0,1.0,True,232.84510322779306,0.8000000000000002,0.9666666666666667,429.2666666666667
joint,2,19,475000,622592,mid,unseen_combo,3.0,3.0,1.0,True,220.2720275710395,0.7666666666666666,0.8666666666666667,473.1333333333334
joint,2,20,500000,655360,final,unseen_combo,3.0,3.0,1.0,True,236.66363842125656,0.7399999999999999,0.8866666666666667,341.4166666666667
joint,3,1,25000,32768,mid,unseen_combo,3.0,3.0,1.0,True,-14.492191252977742,0.3,0.6333333333333333,149.26666666666668
joint,3,2,50000,65536,mid,unseen_combo,3.0,3.0,1.0,True,-2.533697578687175,0.13333333333333333,0.3,295.90000000000003
joint,3,3,75000,98304,mid,unseen_combo,3.0,3.0,1.0,True,-31.156447464060978,0.13333333333333333,0.26666666666666666,309.7
joint,3,4,100000,131072,mid,unseen_combo,3.0,3.0,1.0,True,-16.910914997948403,0.10000000000000002,0.2333333333333333,469.9666666666667
joint,3,5,125000,163840,mid,unseen_combo,3.0,3.0,1.0,True,-1.9902285469202805,0.19999999999999998,0.3666666666666667,781.1333333333333
joint,3,6,150000,196608,mid,unseen_combo,3.0,3.0,1.0,True,-40.82056675928905,0.10000000000000002,0.10000000000000002,932.4
joint,3,7,175000,229376,mid,unseen_combo,3.0,3.0,1.0,True,-12.994746854781617,0.16666666666666666,0.2333333333333333,924.3333333333334
joint,3,8,200000,262144,mid,unseen_combo,3.0,3.0,1.0,True,128.35662575930573,0.5,0.8333333333333334,694.0
joint,3,9,225000,294912,mid,unseen_combo,3.0,3.0,1.0,True,185.06560372625674,0.5,0.9333333333333332,582.7333333333333
joint,3,10,250000,327680,mid,unseen_combo,3.0,3.0,1.0,True,209.03706870099577,0.6333333333333333,0.8666666666666667,452.1666666666667
joint,3,11,275000,360448,mid,unseen_combo,3.0,3.0,1.0,True,180.62118087099213,0.3333333333333333,0.7000000000000001,493.4333333333334
joint,3,12,300000,393216,mid,unseen_combo,3.0,3.0,1.0,True,188.88543026168728,0.5,0.7666666666666666,422.4666666666667
joint,3,13,325000,425984,mid,unseen_combo,3.0,3.0,1.0,True,227.2914753121463,0.6333333333333333,1.0,435.1666666666667
joint,3,14,350000,458752,mid,unseen_combo,3.0,3.0,1.0,True,224.72318782820005,0.6,0.8666666666666667,404.9333333333334
joint,3,15,375000,491520,mid,unseen_combo,3.0,3.0,1.0,True,242.58530195943987,0.4666666666666666,0.9333333333333332,349.40000000000003
joint,3,16,400000,524288,mid,unseen_combo,3.0,3.0,1.0,True,208.66865036568888,0.7000000000000001,0.9,347.6666666666667
joint,3,17,425000,557056,mid,unseen_combo,3.0,3.0,1.0,True,212.63570228336854,0.4666666666666666,0.8000000000000002,378.6333333333334
joint,3,18,450000,589824,mid,unseen_combo,3.0,3.0,1.0,True,210.48482187131876,0.5666666666666668,0.8666666666666667,383.3
joint,3,19,475000,622592,mid,unseen_combo,3.0,3.0,1.0,True,226.37279781258488,0.5,0.8666666666666667,412.6000000000001
joint,3,20,500000,655360,final,unseen_combo,3.0,3.0,1.0,True,226.32436215427268,0.5566666666666666,0.9133333333333334,319.64000000000004
joint,4,1,25000,32768,mid,unseen_combo,3.0,3.0,1.0,True,-204.17768603923955,0.0,0.0,401.26666666666665
joint,4,2,50000,65536,mid,unseen_combo,3.0,3.0,1.0,True,-206.11197146636164,0.0,0.0,497.56666666666666
joint,4,3,75000,98304,mid,unseen_combo,3.0,3.0,1.0,True,-178.65235079750224,0.0,0.0,593.3333333333334
joint,4,4,100000,131072,mid,unseen_combo,3.0,3.0,1.0,True,-100.65106753613001,0.0,0.0,970.4666666666667
joint,4,5,125000,163840,mid,unseen_combo,3.0,3.0,1.0,True,-87.72712912490704,0.0,0.0,1000.0
joint,4,6,150000,196608,mid,unseen_combo,3.0,3.0,1.0,True,-41.295197994072794,0.03333333333333333,0.06666666666666667,988.6999999999999
joint,4,7,175000,229376,mid,unseen_combo,3.0,3.0,1.0,True,71.24311596823412,0.3333333333333333,0.5,828.0
joint,4,8,200000,262144,mid,unseen_combo,3.0,3.0,1.0,True,152.10709113000777,0.5,0.7333333333333334,676.9666666666667
joint,4,9,225000,294912,mid,unseen_combo,3.0,3.0,1.0,True,162.7148079032786,0.4333333333333333,0.8666666666666667,467.5333333333333
joint,4,10,250000,327680,mid,unseen_combo,3.0,3.0,1.0,True,159.58013759360168,0.43333333333333335,0.7666666666666666,421.43333333333334
joint,4,11,275000,360448,mid,unseen_combo,3.0,3.0,1.0,True,125.87820367369329,0.3666666666666667,0.6333333333333333,361.23333333333335
joint,4,12,300000,393216,mid,unseen_combo,3.0,3.0,1.0,True,119.60639338348169,0.5,0.6666666666666666,374.6333333333334
joint,4,13,325000,425984,mid,unseen_combo,3.0,3.0,1.0,True,148.5148673649473,0.3666666666666667,0.6333333333333333,417.0333333333333
joint,4,14,350000,458752,mid,unseen_combo,3.0,3.0,1.0,True,172.28564818360834,0.4333333333333333,0.7666666666666666,338.26666666666665
joint,4,15,375000,491520,mid,unseen_combo,3.0,3.0,1.0,True,144.06758958096484,0.3666666666666667,0.6,347.06666666666666
joint,4,16,400000,524288,mid,unseen_combo,3.0,3.0,1.0,True,143.2207497915612,0.4000000000000001,0.6666666666666666,312.36666666666673
joint,4,17,425000,557056,mid,unseen_combo,3.0,3.0,1.0,True,162.79032438541864,0.4333333333333333,0.5666666666666668,386.3666666666666
joint,4,18,450000,589824,mid,unseen_combo,3.0,3.0,1.0,True,186.4085219009825,0.5333333333333333,0.8333333333333334,288.46666666666664
joint,4,19,475000,622592,mid,unseen_combo,3.0,3.0,1.0,True,169.66692029500987,0.5666666666666668,0.8333333333333334,272.5
joint,4,20,500000,655360,final,unseen_combo,3.0,3.0,1.0,True,227.1777082535482,0.6633333333333332,0.8566666666666666,288.80333333333334
joint,5,1,25000,32768,mid,unseen_combo,3.0,3.0,1.0,True,-97.17261185031968,0.0,0.03333333333333333,302.5
joint,5,2,50000,65536,mid,unseen_combo,3.0,3.0,1.0,True,-196.92294868685008,0.0,0.0,461.1666666666667
joint,5,3,75000,98304,mid,unseen_combo,3.0,3.0,1.0,True,-120.11100761954584,0.0,0.0,668.4666666666667
joint,5,4,100000,131072,mid,unseen_combo,3.0,3.0,1.0,True,-120.41512356413442,0.0,0.0,857.5666666666666
joint,5,5,125000,163840,mid,unseen_combo,3.0,3.0,1.0,True,-140.1438071404696,0.0,0.0,908.6666666666666
joint,5,6,150000,196608,mid,unseen_combo,3.0,3.0,1.0,True,-100.54444583032891,0.0,0.0,966.5666666666666
joint,5,7,175000,229376,mid,unseen_combo,3.0,3.0,1.0,True,-29.03695054105844,0.10000000000000002,0.13333333333333333,939.0666666666666
joint,5,8,200000,262144,mid,unseen_combo,3.0,3.0,1.0,True,53.27274369326008,0.3,0.5,807.3333333333334
joint,5,9,225000,294912,mid,unseen_combo,3.0,3.0,1.0,True,78.18793232968005,0.4333333333333333,0.5333333333333333,716.8333333333334
joint,5,10,250000,327680,mid,unseen_combo,3.0,3.0,1.0,True,117.95203695451137,0.5666666666666668,0.6666666666666666,648.8
joint,5,11,275000,360448,mid,unseen_combo,3.0,3.0,1.0,True,136.1574301739229,0.5666666666666668,0.7000000000000001,655.8333333333334
joint,5,12,300000,393216,mid,unseen_combo,3.0,3.0,1.0,True,195.56325377375535,0.6,0.8333333333333334,560.0666666666667
joint,5,13,325000,425984,mid,unseen_combo,3.0,3.0,1.0,True,220.60471645809943,0.6666666666666666,0.9,424.20000000000005
joint,5,14,350000,458752,mid,unseen_combo,3.0,3.0,1.0,True,215.0613763272885,0.5,0.6666666666666666,448.5
joint,5,15,375000,491520,mid,unseen_combo,3.0,3.0,1.0,True,206.3640784135143,0.6999999999999998,0.8666666666666667,418.7
joint,5,16,400000,524288,mid,unseen_combo,3.0,3.0,1.0,True,220.69580880105283,0.5333333333333333,0.8333333333333334,376.3
joint,5,17,425000,557056,mid,unseen_combo,3.0,3.0,1.0,True,180.79409690317212,0.4666666666666666,0.7000000000000001,380.3666666666666
joint,5,18,450000,589824,mid,unseen_combo,3.0,3.0,1.0,True,178.84603330197083,0.5,0.8000000000000002,336.7
joint,5,19,475000,622592,mid,unseen_combo,3.0,3.0,1.0,True,196.26760872346395,0.5333333333333333,0.7333333333333334,359.8333333333333
joint,5,20,500000,655360,final,unseen_combo,3.0,3.0,1.0,True,212.48515809299343,0.6133333333333334,0.8266666666666667,297.7733333333333
joint,6,1,25000,32768,mid,unseen_combo,3.0,3.0,1.0,True,-164.80881869525862,0.06666666666666667,0.10000000000000002,239.9333333333333
joint,6,2,50000,65536,mid,unseen_combo,3.0,3.0,1.0,True,-174.83048084545007,0.0,0.0,769.9666666666667
joint,6,3,75000,98304,mid,unseen_combo,3.0,3.0,1.0,True,-192.04860355084043,0.0,0.0,957.5333333333333
joint,6,4,100000,131072,mid,unseen_combo,3.0,3.0,1.0,True,-157.80728573627098,0.0,0.0,1000.0
joint,6,5,125000,163840,mid,unseen_combo,3.0,3.0,1.0,True,-116.87923122795571,0.0,0.0,1000.0
joint,6,6,150000,196608,mid,unseen_combo,3.0,3.0,1.0,True,-42.55153042450733,0.03333333333333333,0.06666666666666667,984.4333333333334
joint,6,7,175000,229376,mid,unseen_combo,3.0,3.0,1.0,True,78.98714883406024,0.26666666666666666,0.39999999999999997,787.0
joint,6,8,200000,262144,mid,unseen_combo,3.0,3.0,1.0,True,155.66035845610887,0.4333333333333333,0.7000000000000001,608.4333333333334
joint,6,9,225000,294912,mid,unseen_combo,3.0,3.0,1.0,True,189.53362217159756,0.3666666666666667,0.6666666666666666,518.4666666666666
joint,6,10,250000,327680,mid,unseen_combo,3.0,3.0,1.0,True,195.62176269523965,0.43333333333333335,0.7333333333333334,519.7666666666668
joint,6,11,275000,360448,mid,unseen_combo,3.0,3.0,1.0,True,215.47989115322412,0.5,0.8000000000000002,459.26666666666665
joint,6,12,300000,393216,mid,unseen_combo,3.0,3.0,1.0,True,214.0509747328881,0.4666666666666666,0.8333333333333334,462.6333333333334
joint,6,13,325000,425984,mid,unseen_combo,3.0,3.0,1.0,True,208.3085859256465,0.5333333333333333,0.8000000000000002,486.93333333333334
joint,6,14,350000,458752,mid,unseen_combo,3.0,3.0,1.0,True,207.40062488438275,0.5666666666666668,0.7666666666666666,498.56666666666666
joint,6,15,375000,491520,mid,unseen_combo,3.0,3.0,1.0,True,211.21935343136644,0.4666666666666666,0.8333333333333334,405.6333333333334
joint,6,16,400000,524288,mid,unseen_combo,3.0,3.0,1.0,True,225.30543158045444,0.43333333333333335,0.7333333333333334,465.73333333333335
joint,6,17,425000,557056,mid,unseen_combo,3.0,3.0,1.0,True,208.4442679438312,0.5,0.9,392.7666666666667
joint,6,18,450000,589824,mid,unseen_combo,3.0,3.0,1.0,True,230.5946988909237,0.6000000000000001,0.9,378.6333333333334
joint,6,19,475000,622592,mid,unseen_combo,3.0,3.0,1.0,True,233.9006032186769,0.6,0.8000000000000002,404.2
joint,6,20,500000,655360,final,unseen_combo,3.0,3.0,1.0,True,230.8152974295767,0.6166666666666667,0.8966666666666666,331.43666666666667
joint,7,1,25000,32768,mid,unseen_combo,3.0,3.0,1.0,True,-145.67483116357278,0.20000000000000004,0.20000000000000004,205.86666666666667
joint,7,2,50000,65536,mid,unseen_combo,3.0,3.0,1.0,True,-134.6831663549236,0.06666666666666667,0.26666666666666666,328.43333333333334
joint,7,3,75000,98304,mid,unseen_combo,3.0,3.0,1.0,True,-152.63398153125078,0.06666666666666667,0.10000000000000002,682.1333333333333
joint,7,4,100000,131072,mid,unseen_combo,3.0,3.0,1.0,True,-146.14738178370033,0.0,0.03333333333333333,929.1333333333333
joint,7,5,125000,163840,mid,unseen_combo,3.0,3.0,1.0,True,-97.21267730592687,0.0,0.0,970.2666666666668
joint,7,6,150000,196608,mid,unseen_combo,3.0,3.0,1.0,True,-83.3963745191926,0.03333333333333333,0.03333333333333333,970.0333333333334
joint,7,7,175000,229376,mid,unseen_combo,3.0,3.0,1.0,True,-77.04245350163069,0.0,0.03333333333333333,997.0333333333333
joint,7,8,200000,262144,mid,unseen_combo,3.0,3.0,1.0,True,-16.537698505053566,0.10000000000000002,0.16666666666666666,971.3000000000001
joint,7,9,225000,294912,mid,unseen_combo,3.0,3.0,1.0,True,83.04304750667568,0.39999999999999997,0.6333333333333334,756.0333333333333
joint,7,10,250000,327680,mid,unseen_combo,3.0,3.0,1.0,True,85.57406954475904,0.3,0.6,740.9666666666667
joint,7,11,275000,360448,mid,unseen_combo,3.0,3.0,1.0,True,153.34853386821462,0.26666666666666666,0.6333333333333334,650.2666666666668
joint,7,12,300000,393216,mid,unseen_combo,3.0,3.0,1.0,True,197.2900070117105,0.3,0.7666666666666666,449.86666666666673
joint,7,13,325000,425984,mid,unseen_combo,3.0,3.0,1.0,True,203.8253382261577,0.3333333333333333,0.6333333333333333,457.23333333333335
joint,7,14,350000,458752,mid,unseen_combo,3.0,3.0,1.0,True,196.79473922869911,0.3333333333333333,0.6,446.5
joint,7,15,375000,491520,mid,unseen_combo,3.0,3.0,1.0,True,201.91666514421567,0.4333333333333333,0.6666666666666666,396.70000000000005
joint,7,16,400000,524288,mid,unseen_combo,3.0,3.0,1.0,True,212.23561872208154,0.3666666666666667,0.6999999999999998,374.90000000000003
joint,7,17,425000,557056,mid,unseen_combo,3.0,3.0,1.0,True,220.84708955862058,0.5333333333333333,0.8333333333333334,400.0
joint,7,18,450000,589824,mid,unseen_combo,3.0,3.0,1.0,True,211.50722710231548,0.5,0.8000000000000002,368.0
joint,7,19,475000,622592,mid,unseen_combo,3.0,3.0,1.0,True,205.45828491862088,0.5,0.7666666666666666,339.43333333333334
joint,7,20,500000,655360,final,unseen_combo,3.0,3.0,1.0,True,203.57063211060145,0.31,0.7066666666666667,393.0566666666667
joint,8,1,25000,32768,mid,unseen_combo,3.0,3.0,1.0,True,-169.79099988349287,0.0,0.0,402.8999999999999
joint,8,2,50000,65536,mid,unseen_combo,3.0,3.0,1.0,True,-196.61829390867885,0.0,0.0,564.1333333333333
joint,8,3,75000,98304,mid,unseen_combo,3.0,3.0,1.0,True,-175.96365818453776,0.0,0.0,680.5333333333333
joint,8,4,100000,131072,mid,unseen_combo,3.0,3.0,1.0,True,-131.92913089676483,0.0,0.0,922.4333333333334
joint,8,5,125000,163840,mid,unseen_combo,3.0,3.0,1.0,True,-112.13404567094403,0.0,0.0,970.0666666666666
joint,8,6,150000,196608,mid,unseen_combo,3.0,3.0,1.0,True,-103.76905927886254,0.0,0.0,970.2333333333332
joint,8,7,175000,229376,mid,unseen_combo,3.0,3.0,1.0,True,-88.76069750153522,0.03333333333333333,0.06666666666666667,961.9666666666667
joint,8,8,200000,262144,mid,unseen_combo,3.0,3.0,1.0,True,-42.48842151971093,0.06666666666666667,0.13333333333333333,979.1999999999999
joint,8,9,225000,294912,mid,unseen_combo,3.0,3.0,1.0,True,9.693346596654871,0.3,0.3333333333333333,907.3000000000001
joint,8,10,250000,327680,mid,unseen_combo,3.0,3.0,1.0,True,171.85572610232552,0.8000000000000002,0.9333333333333332,622.1
joint,8,11,275000,360448,mid,unseen_combo,3.0,3.0,1.0,True,199.07254230821513,0.6333333333333333,0.8333333333333334,471.8666666666666
